S.N,Contract_No,Stock_Symbol,Buyer_Broker,Seller_Broker,Quantity,Rate,Amount,Date
249,2019102401004155,UPPER,17,44,40,239,9560.00,2019-10-24 21:31:58.149799
250,2019102401004156,UPPER,29,44,1000,239,239000.00,2019-10-24 21:31:58.149799
251,2019102401004157,UPPER,52,44,200,239,47800.00,2019-10-24 21:31:58.149799
252,2019102401004158,UPPER,54,44,30,239,7170.00,2019-10-24 21:31:58.149799
253,2019102401004159,MBL,35,57,315,230,72450.00,2019-10-24 21:31:58.149799
254,2019102401004160,MBL,35,5,1000,230,230000.00,2019-10-24 21:31:58.149799
255,2019102401004161,MBL,35,45,300,230,69000.00,2019-10-24 21:31:58.149799
256,2019102401004162,MBL,35,57,1000,230,230000.00,2019-10-24 21:31:58.149799
257,2019102401004163,PCBL,57,53,73,264,19272.00,2019-10-24 21:31:58.149799
258,2019102401004164,PCBL,59,53,40,264,10560.00,2019-10-24 21:31:58.149799
259,2019102401004165,PCBL,42,53,10,264,2640.00,2019-10-24 21:31:58.149799
260,2019102401004166,PCBL,34,53,300,264,79200.00,2019-10-24 21:31:58.149799
261,2019102401004167,PCBL,45,53,300,264,79200.00,2019-10-24 21:31:58.149799
262,2019102401004168,PCBL,36,53,2000,264,528000.00,2019-10-24 21:31:58.149799
263,2019102401004169,PCBL,36,53,3000,264,792000.00,2019-10-24 21:31:58.149799
264,2019102401004170,PCBL,51,53,100,264,26400.00,2019-10-24 21:31:58.149799
265,2019102401004171,NCCB,50,50,1000,202,202000.00,2019-10-24 21:31:58.149799
266,2019102401004172,SBL,35,33,500,295,147500.00,2019-10-24 21:31:58.149799
267,2019102401004173,DDBL,49,50,100,730,73000.00,2019-10-24 21:31:58.149799
268,2019102401004174,UPCL,22,38,100,76,7600.00,2019-10-24 21:31:58.149799
269,2019102401004175,CCBL,49,46,111,156,17316.00,2019-10-24 21:31:58.149799
270,2019102401004176,CCBL,50,46,119,156,18564.00,2019-10-24 21:31:58.149799
271,2019102401004177,RHPL,59,19,130,178,23140.00,2019-10-24 21:31:58.149799
